TripID,StartDate,StartTime,EndDate,EndTime,TripDuration,TripDistance,StartLatitude,StartLongitude,EndLatitude,EndLongitude,DayOfWeek,HourNum
81edc024-990e-0d63-3d8d-542986eb,2019-08-01,09:00,2019-08-01,09:00,2,0,38.25,-85.766,38.25,-85.767,5,09
8832eebc-eedc-b7e5-d6cd-d7bdb7b4,2019-08-01,09:00,2019-08-01,09:00,5,0.684,38.238,-85.758,38.246,-85.758,5,09
a343a3ad-9bff-1fc2-bbde-19bf0bc4,2019-08-01,09:00,2019-08-01,09:00,4,0,38.248,-85.763,38.249,-85.76,5,09
93c747a6-c366-4e0c-dd80-01ed884b,2019-08-01,09:00,2019-08-01,09:15,20,2.51,38.225,-85.707,38.234,-85.743,5,09
96d7d4e5-aef4-c783-af38-bca81b6d,2019-08-01,09:15,2019-08-01,09:30,13,0.01,38.248,-85.769,38.248,-85.77,5,09
a54a39ec-2952-a185-8b75-7edf12ea,2019-08-01,09:15,2019-08-01,09:15,2,0,38.258,-85.745,38.258,-85.745,5,09
9d6c0f97-4cc9-b8dc-53d5-6f5fa9b0,2019-08-01,09:15,2019-08-01,09:30,13,0.67,38.259,-85.722,38.258,-85.719,5,09
efe76cb6-0760-4afc-8c6f-3564b58c,2019-08-01,09:15,2019-08-01,09:45,25,2.37,38.219,-85.763,38.22,-85.763,5,09
19515ccc-c431-a7a6-8062-9a5a74ea,2019-08-01,09:15,2019-08-01,09:15,8,1.65,38.233,-85.711,38.231,-85.706,5,09
29c10fd0-738b-71f5-b054-ad793f87,2019-08-01,09:15,2019-08-01,09:15,2,0,38.255,-85.744,38.257,-85.75,5,09
0b6fde2f-55b9-4e52-b8d4-11105f68,2019-08-01,09:15,2019-08-01,09:45,21,2.04,38.219,-85.763,38.22,-85.763,5,09
aa36ed71-bcf7-dbae-47cb-93b5dfec,2019-08-01,09:15,2019-08-01,09:30,1,0,38.219,-85.762,38.219,-85.762,5,09
d9bc6256-2aa9-5f37-ec90-43d87fee,2019-08-01,09:15,2019-08-01,09:30,13,1.65,38.226,-85.769,38.239,-85.76,5,09
b1a7e2da-4ebe-0f1b-cb38-41f60ce4,2019-08-01,09:15,2019-08-01,09:30,5,0.89,38.257,-85.751,38.257,-85.743,5,09
b23d1030-8dbc-3ef9-9881-0a4fca4b,2019-08-01,09:15,2019-08-01,09:15,4,0.186,38.252,-85.756,38.256,-85.755,5,09
c2d6eff3-2e02-ff58-1124-d47fa81a,2019-08-01,09:15,2019-08-01,09:15,6,0.2,38.217,-85.756,38.213,-85.755,5,09
c570df42-d59a-1642-ae18-bfd922a7,2019-08-01,09:30,2019-08-01,09:30,3,0.2,38.254,-85.759,38.25,-85.761,5,09
a9f6753c-b8b5-58d2-add2-610bb5c6,2019-08-01,09:30,2019-08-01,09:30,8,0.27,38.225,-85.763,38.225,-85.763,5,09
aee2c1bc-ad33-4f72-65ad-2da30059,2019-08-01,09:30,2019-08-01,09:30,1,0,38.22,-85.76,38.22,-85.76,5,09
d3b71725-8de0-84bb-09f1-28848d4a,2019-08-01,09:30,2019-08-01,09:30,2,0,38.257,-85.759,38.257,-85.759,5,09
e1bb8638-ac24-f485-4c79-be2b10e7,2019-08-01,09:30,2019-08-01,09:30,3,0.21,38.258,-85.719,38.256,-85.722,5,09
87eb6cb7-e4a3-555c-cb1f-62db2163,2019-08-01,09:30,2019-08-01,09:45,2,0,38.252,-85.754,38.252,-85.754,5,09
8b00da44-68a2-fa33-a861-e85f330f,2019-08-01,09:30,2019-08-01,09:30,8,1.17,38.249,-85.755,38.231,-85.76,5,09
8d6ed841-1b97-c59c-dee7-bc59bf04,2019-08-01,09:30,2019-08-01,09:30,2,0,38.252,-85.754,38.252,-85.754,5,09
98108b02-b40c-650f-7e37-cc9e80be,2019-08-01,09:30,2019-08-01,09:45,3,0.56,38.219,-85.747,38.213,-85.752,5,09
3ee93acf-53a6-6bd4-c401-867350d1,2019-08-01,09:30,2019-08-01,10:00,17,3.09,38.247,-85.732,38.229,-85.764,5,09
5f785bec-1cf0-ee5f-aee0-a2ec806c,2019-08-01,09:30,2019-08-01,10:00,24,0.559,38.255,-85.744,38.257,-85.76,5,09
0d222432-78bd-f640-0819-eab8a3c6,2019-08-01,09:30,2019-08-01,09:45,16,1.87,38.251,-85.765,38.251,-85.797,5,09
36545a6f-afa6-3729-5edc-7be35fe0,2019-08-01,09:30,2019-08-01,09:45,4,0,38.256,-85.75,38.254,-85.757,5,09
22de37ea-6814-2f17-862b-a7093421,2019-08-01,09:45,2019-08-01,09:45,5,0,38.247,-85.758,38.25,-85.756,5,09
008f8dfb-2390-bd3d-cda5-77efcdd8,2019-08-01,09:45,2019-08-01,09:45,3,0,38.252,-85.754,38.253,-85.752,5,09
2c3cc11f-e198-24b9-5ce0-6cda4faa,2019-08-01,09:45,2019-08-01,10:00,8,0.82,38.255,-85.744,38.252,-85.754,5,09
134e2669-97f7-ca19-4d7b-ee0ac834,2019-08-01,09:45,2019-08-01,10:15,26,4.039,38.254,-85.748,38.258,-85.745,5,09
136284b6-883b-12e8-899c-9933bdad,2019-08-01,09:45,2019-08-01,10:15,24,3.107,38.254,-85.748,38.254,-85.746,5,09
1f11c867-0949-6b80-dec1-1d86b622,2019-08-01,09:45,2019-08-01,10:15,25,2.051,38.254,-85.748,38.254,-85.748,5,09
87ad41f7-257d-e4e0-334c-369fe369,2019-08-01,09:45,2019-08-01,10:00,21,2.17,38.262,-85.736,38.262,-85.736,5,09
fc44fab8-9225-b19f-ef2c-322bc7b7,2019-08-01,09:45,2019-08-01,09:45,5,0.4,38.257,-85.751,38.258,-85.746,5,09
3b2a5e83-9922-f953-cfe3-1cb33296,2019-08-01,09:45,2019-08-01,09:45,5,0,38.233,-85.761,38.234,-85.754,5,09
6b693f36-e8ed-1f9d-c3ce-bd00c416,2019-08-01,10:00,2019-08-01,10:30,33,1.616,38.254,-85.755,38.254,-85.757,5,10
958a70e4-f19e-17d4-1cb6-0a9d8604,2019-08-01,10:00,2019-08-01,10:30,22,0.59,38.262,-85.736,38.262,-85.736,5,10
97940929-35f6-be78-5dc3-ad23a32f,2019-08-01,10:00,2019-08-01,10:15,21,1.74,38.246,-85.758,38.241,-85.765,5,10
89738a81-de29-a98c-7afd-7a311d3e,2019-08-01,10:00,2019-08-01,10:00,1,0,38.213,-85.752,38.213,-85.752,5,10
74333d36-c6eb-30e4-5db8-adfa80d0,2019-08-01,10:00,2019-08-01,10:00,4,0.51,38.226,-85.691,38.224,-85.689,5,10
d439ab26-104e-ab29-efdc-43422e6a,2019-08-01,10:00,2019-08-01,10:00,6,0.64,38.212,-85.752,38.205,-85.759,5,10
d7c61ccb-f229-8a06-54fc-3a5efa79,2019-08-01,10:00,2019-08-01,10:15,10,1.41,38.239,-85.761,38.255,-85.755,5,10
c81fece4-c386-5b6d-7a51-b892f5a9,2019-08-01,10:00,2019-08-01,10:00,2,0.497,38.254,-85.761,38.254,-85.761,5,10
cebc5c25-73b4-ed46-ea8e-ffd7c1e1,2019-08-01,10:00,2019-08-01,10:00,10,1.429,38.245,-85.746,38.251,-85.754,5,10
d8f2bb26-690a-d5fa-a568-d71dfa64,2019-08-01,10:00,2019-08-01,10:00,1,0,38.258,-85.745,38.258,-85.745,5,10
de265f3d-2e4b-829a-9b10-581bba84,2019-08-01,10:00,2019-08-01,10:15,20,2.99,38.258,-85.745,38.257,-85.751,5,10
a900ec73-b2f3-edf3-f07d-8477242c,2019-08-01,10:00,2019-08-01,10:00,3,0.621,38.251,-85.758,38.252,-85.758,5,10
b0144b1b-2e5f-b38e-8909-ac7aadc1,2019-08-01,10:00,2019-08-01,10:00,3,0,38.254,-85.757,38.258,-85.757,5,10
b2ce176f-0a15-899f-d4eb-33ad2979,2019-08-01,10:00,2019-08-01,10:00,2,0,38.256,-85.758,38.256,-85.758,5,10
d784893c-e591-9895-cb9b-046b38a7,2019-08-01,10:15,2019-08-01,10:30,6,0.4,38.262,-85.736,38.262,-85.736,5,10
c53e91db-a022-412f-8a9a-2bfb8fe9,2019-08-01,10:15,2019-08-01,10:15,6,1.02,38.219,-85.762,38.212,-85.747,5,10
c6b58032-5cd1-0b4c-4da3-6828059d,2019-08-01,10:15,2019-08-01,10:30,8,0.5,38.239,-85.711,38.238,-85.72,5,10
ae32ed17-847e-63b8-0f72-c4d586e4,2019-08-01,10:15,2019-08-01,10:15,9,0.373,38.253,-85.757,38.254,-85.753,5,10
b965e2f4-8c6f-48db-cd8a-28e641e0,2019-08-01,10:15,2019-08-01,10:15,2,0.02,38.224,-85.692,38.224,-85.692,5,10
beb9dbdd-b489-5e20-8b54-3a7e37df,2019-08-01,10:15,2019-08-01,10:15,6,0.86,38.256,-85.728,38.254,-85.745,5,10
818bac1a-24d8-344a-dd3f-3e0313b3,2019-08-01,10:15,2019-08-01,10:15,5,0,38.205,-85.764,38.211,-85.765,5,10
7b62e3ad-57b2-5004-71bc-6fd6d054,2019-08-01,10:15,2019-08-01,11:45,79,8.202,38.254,-85.754,38.253,-85.755,5,10
898d6b7c-d080-5b68-7479-6edad0cb,2019-08-01,10:15,2019-08-01,10:15,2,0,38.255,-85.755,38.255,-85.755,5,10
967ad4b1-8359-9a48-f9fb-40154e54,2019-08-01,10:15,2019-08-01,10:30,7,0,38.247,-85.758,38.233,-85.76,5,10
40fa055d-fedc-c3e0-848f-ce46230c,2019-08-01,10:15,2019-08-01,10:15,5,0.124,38.247,-85.757,38.249,-85.756,5,10
5c483a18-9eb4-949f-d2b4-2dfd902d,2019-08-01,10:15,2019-08-01,10:15,5,0,38.232,-85.71,38.238,-85.721,5,10
49ca840a-e288-cc3f-4dcb-16df571b,2019-08-01,10:15,2019-08-01,10:45,23,0,38.254,-85.754,38.254,-85.748,5,10
2377e8b6-d7ce-485b-6d60-f552c6f4,2019-08-01,10:15,2019-08-01,10:30,10,1.367,38.233,-85.761,38.247,-85.753,5,10
0ccbee98-537a-6365-dd5f-9e128e61,2019-08-01,10:15,2019-08-01,10:15,4,0.91,38.216,-85.759,38.207,-85.763,5,10
0dce3472-e4b8-f051-7f4a-937db6b8,2019-08-01,10:15,2019-08-01,10:45,27,1.37,38.254,-85.757,38.258,-85.757,5,10
133d615e-7432-a965-ed7b-86f16d2d,2019-08-01,10:15,2019-08-01,10:15,3,0,38.224,-85.689,38.224,-85.691,5,10
17489747-be5d-39d9-b000-820645ac,2019-08-01,10:15,2019-08-01,10:15,3,0,38.215,-85.759,38.215,-85.759,5,10
2990cb24-707a-700f-7fb6-eb533651,2019-08-01,10:15,2019-08-01,10:30,5,0,38.255,-85.757,38.254,-85.745,5,10
e1d146cc-5fa3-a688-7a57-b09152ed,2019-08-01,10:15,2019-08-01,10:30,4,0,38.251,-85.758,38.251,-85.758,5,10
e7484bbd-2e42-83fb-90fa-5fe82f8e,2019-08-01,10:15,2019-08-01,10:30,4,0,38.213,-85.768,38.22,-85.763,5,10
f4f82943-0fd1-f02c-9b95-b2a23134,2019-08-01,10:15,2019-08-01,10:30,6,0,38.256,-85.752,38.251,-85.753,5,10
f76dac69-5df7-379e-d76e-e62fa94f,2019-08-01,10:15,2019-08-01,10:15,3,0,38.258,-85.757,38.256,-85.757,5,10
4e2b7ca5-4826-813a-56e7-4931ed20,2019-08-01,10:30,2019-08-01,11:45,62,5.965,38.254,-85.748,38.252,-85.757,5,10
70ccfbcd-d037-16ef-0473-dc4e0130,2019-08-01,10:30,2019-08-01,10:30,2,0,38.255,-85.755,38.254,-85.757,5,10
5a0b3faa-664d-ecac-9597-e5322d74,2019-08-01,10:30,2019-08-01,10:30,2,0,38.255,-85.757,38.255,-85.757,5,10
bf535322-282f-1c09-9765-19234634,2019-08-01,10:30,2019-08-01,10:45,9,0.311,38.258,-85.751,38.257,-85.753,5,10
a8ccafad-7312-2507-fba4-b83bab33,2019-08-01,10:30,2019-08-01,10:30,9,1,38.249,-85.761,38.256,-85.753,5,10
c1edf7e1-7681-fc38-90b4-02c2bce1,2019-08-01,10:30,2019-08-01,10:45,5,0.35,38.216,-85.758,38.221,-85.762,5,10
753b68aa-0ca8-1004-13ad-918e0c3a,2019-08-01,10:30,2019-08-01,10:30,2,0.41,38.214,-85.751,38.218,-85.748,5,10
8caea8a7-3ca8-0df1-b304-fb219e0d,2019-08-01,10:30,2019-08-01,10:30,3,0,38.24,-85.726,38.24,-85.729,5,10
